,day_time,uplink_length,downlink_length,sum_flow
139,18_13,516768,3560628,4077396
140,18_14,418112,4485082,4903194
141,18_15,511170,4259649,4770819
142,18_16,391923,3900528,4292451
143,18_17,284019,3520844,3804863
144,18_18,351659,3321228,3672887
145,18_19,401124,3155179,3556303
146,18_2,494513,1685307,2179820
147,18_20,546785,4050174,4596959
148,18_21,137184,876566,1013750
149,18_22,162572,2859714,3022286
150,18_23,270670,3118094,3388764
151,18_3,154684,1324806,1479490
152,18_4,510416,1362393,1872809
153,18_5,16971,1439222,1456193
154,18_6,110303,720998,831301
155,18_7,113357,732707,846064
156,18_8,110209,75949,186158
157,18_9,110824,486424,597248
158,11-0,0,0,0
159,11-1,0,0,0
160,11-2,0,0,0
161,11-3,0,0,0
162,11-4,0,0,0
163,11-5,0,0,0
164,11-6,0,0,0
165,11-7,0,0,0
166,11-8,0,0,0
167,11-9,0,0,0
168,11-10,0,0,0
169,11-11,0,0,0
170,11-12,0,0,0
171,11-13,0,0,0
172,11-14,0,0,0
173,11-15,0,0,0
174,11-16,0,0,0
175,11-17,0,0,0
176,11-18,0,0,0
177,11-19,0,0,0
178,11-20,0,0,0
179,11-21,0,0,0
180,11-22,0,0,0
181,11-23,0,0,0
182,12-0,0,0,0
183,12-1,0,0,0
184,12-2,0,0,0
185,12-3,0,0,0
186,12-4,0,0,0
187,12-5,0,0,0
188,12-6,0,0,0
189,12-7,0,0,0
190,12-8,0,0,0
191,12-9,0,0,0
192,12-10,0,0,0
193,12-11,0,0,0
194,12-12,0,0,0
195,12-13,0,0,0
196,12-14,0,0,0
197,12-15,0,0,0
198,12-16,0,0,0
199,12-17,0,0,0
200,12-18,0,0,0
201,12-19,0,0,0
202,12-20,0,0,0
203,12-21,0,0,0
204,12-22,0,0,0
205,12-23,0,0,0
206,13-0,0,0,0
207,13-1,0,0,0
208,13-2,0,0,0
209,13-3,0,0,0
210,13-4,0,0,0
211,13-5,0,0,0
212,13-6,0,0,0
213,13-7,0,0,0
214,13-8,0,0,0
215,13-9,0,0,0
216,13-10,0,0,0
217,13-11,0,0,0
218,13-12,0,0,0
219,13-13,0,0,0
220,13-14,0,0,0
221,13-15,0,0,0
222,13-16,0,0,0
223,13-17,0,0,0
224,13-18,0,0,0
225,13-19,0,0,0
226,13-20,0,0,0
227,13-21,0,0,0
228,13-22,0,0,0
229,13-23,0,0,0
230,14-0,0,0,0
231,14-1,0,0,0
232,14-2,0,0,0
233,14-3,0,0,0
234,14-4,0,0,0
235,14-5,0,0,0
236,14-6,0,0,0
237,14-7,0,0,0
238,14-8,0,0,0
239,14-9,0,0,0
240,14-10,0,0,0
241,14-11,0,0,0
242,14-12,0,0,0
243,14-13,0,0,0
244,14-14,0,0,0
245,14-15,0,0,0
246,14-16,0,0,0
247,14-17,0,0,0
248,14-18,0,0,0
249,14-19,0,0,0
250,14-20,0,0,0
251,14-21,0,0,0
252,14-22,0,0,0
253,14-23,0,0,0
254,15-0,0,0,0
255,15-1,0,0,0
256,15-2,0,0,0
257,15-3,0,0,0
258,15-4,0,0,0
259,15-5,0,0,0
260,15-6,0,0,0
261,15-7,0,0,0
262,15-8,0,0,0
263,15-9,0,0,0
264,15-10,0,0,0
265,15-11,0,0,0
266,15-12,0,0,0
267,15-13,0,0,0
268,15-14,0,0,0
269,15-15,0,0,0
270,15-16,0,0,0
271,15-17,0,0,0
272,15-18,0,0,0
273,15-19,0,0,0
274,15-20,0,0,0
275,15-21,0,0,0
276,15-22,0,0,0
277,15-23,0,0,0
278,16-0,0,0,0
279,16-1,0,0,0
280,16-2,0,0,0
281,16-3,0,0,0
282,16-4,0,0,0
283,16-5,0,0,0
284,16-6,0,0,0
285,16-7,0,0,0
286,16-8,0,0,0
287,16-9,0,0,0
288,16-10,0,0,0
289,16-11,0,0,0
290,16-12,0,0,0
291,16-13,0,0,0
292,16-14,0,0,0
293,16-15,0,0,0
294,16-16,0,0,0
295,16-17,0,0,0
296,16-18,0,0,0
297,16-19,0,0,0
298,16-20,0,0,0
299,16-21,0,0,0
300,16-22,0,0,0
301,16-23,0,0,0
302,17-0,0,0,0
303,17-1,0,0,0
304,17-2,0,0,0
305,17-3,0,0,0
306,17-4,0,0,0
307,17-5,0,0,0
308,17-6,0,0,0
309,17-7,0,0,0
310,17-8,0,0,0
311,17-9,0,0,0
312,17-10,0,0,0
313,17-11,0,0,0
314,17-12,0,0,0
315,17-13,0,0,0
316,17-14,0,0,0
317,17-15,0,0,0
318,17-16,0,0,0
319,17-17,0,0,0
320,17-18,0,0,0
321,17-19,0,0,0
322,17-20,0,0,0
323,17-21,0,0,0
324,17-22,0,0,0
325,17-23,0,0,0
326,18-0,0,0,0
327,18-1,0,0,0
328,18-2,0,0,0
329,18-3,0,0,0
330,18-4,0,0,0
331,18-5,0,0,0
332,18-6,0,0,0
333,18-7,0,0,0
334,18-8,0,0,0
335,18-9,0,0,0
336,18-10,0,0,0
337,18-11,0,0,0
338,18-12,0,0,0
339,18-13,0,0,0
340,18-14,0,0,0
341,18-15,0,0,0
342,18-16,0,0,0
343,18-17,0,0,0
344,18-18,0,0,0
345,18-19,0,0,0
346,18-20,0,0,0
347,18-21,0,0,0
348,18-22,0,0,0
349,18-23,0,0,0
