,day_time,uplink_length,downlink_length,sum_flow
85,15_2,46330,58545,104875
86,15_20,281991,388405,670396
87,15_21,146416,129228,275644
88,15_22,93783,105764,199547
89,15_23,76837,73673,150510
90,15_3,33614,123754,157368
91,15_4,54063,87969,142032
92,15_5,42008,64731,106739
93,15_6,49012,140446,189458
94,15_7,41587,31812,73399
95,15_8,83803,81727,165530
96,15_9,700315,941695,1642010
97,16_0,111478,166037,277515
98,16_1,78052,180510,258562
99,16_10,495066,449990,945056
100,16_11,656061,518213,1174274
101,16_12,478345,372322,850667
102,16_13,512854,463077,975931
103,16_14,575256,2376074,2951330
104,16_15,504904,360155,865059
105,16_16,601285,815184,1416469
106,16_17,579236,883925,1463161
107,16_18,573840,726235,1300075
108,16_19,446228,398171,844399
109,16_2,73405,156956,230361
110,16_20,251773,201023,452796
111,16_21,236137,249772,485909
112,16_22,112897,91415,204312
113,16_23,82843,79280,162123
114,16_3,52281,44873,97154
115,16_4,54345,71140,125485
116,16_5,97106,116298,213404
117,16_6,49945,37947,87892
118,16_7,66537,72027,138564
119,16_8,98034,101199,199233
120,16_9,587935,783674,1371609
121,17_0,91425,105464,196889
122,17_1,58296,44746,103042
123,17_10,568527,463584,1032111
124,17_11,620581,559954,1180535
125,17_12,511840,371329,883169
126,17_13,581834,507524,1089358
127,17_14,578713,547678,1126391
128,17_15,555295,479016,1034311
129,17_16,674182,583259,1257441
130,17_17,608658,724076,1332734
131,17_18,515480,2160308,2675788
132,17_19,415967,331216,747183
133,17_2,92462,111826,204288
134,17_20,285338,240034,525372
135,17_21,197064,146571,343635
136,17_22,100710,89785,190495
137,17_23,88959,145838,234797
138,17_3,94098,108176,202274
139,17_4,81809,114347,196156
140,17_5,74140,99347,173487
141,17_6,93184,71183,164367
142,17_7,72572,70208,142780
143,17_8,135037,114298,249335
144,17_9,596979,584447,1181426
145,18_0,91883,57552,149435
146,18_1,86481,222281,308762
147,18_10,434449,429663,864112
148,18_11,599567,624485,1224052
149,18_12,544998,696792,1241790
150,18_13,436860,421689,858549
151,18_14,519796,464113,983909
152,18_15,492200,539890,1032090
153,18_16,636708,2475891,3112599
154,18_17,559307,948411,1507718
155,18_18,536882,748405,1285287
156,18_19,352288,455223,807511
157,18_2,82227,186397,268624
158,18_20,172443,110861,283304
159,18_21,133864,100454,234318
160,18_22,78999,134181,213180
161,18_23,64530,39667,104197
162,18_3,87826,88121,175947
163,18_4,49640,35009,84649
164,18_5,78253,64615,142868
165,18_6,87475,94743,182218
166,18_7,75161,52998,128159
167,18_8,107947,180507,288454
168,18_9,620660,677113,1297773
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
