,day_time,uplink_length,downlink_length,sum_flow
92,15_5,78886,54262,133148
93,15_6,56047,41826,97873
94,15_7,105608,72862,178470
95,15_8,121031,99131,220162
96,15_9,1089043,1369543,2458586
97,16_0,143888,108898,252786
98,16_1,132945,102974,235919
99,16_10,959048,3185016,4144064
100,16_11,874100,1617245,2491345
101,16_12,470291,470907,941198
102,16_13,755302,734299,1489601
103,16_14,825603,964039,1789642
104,16_15,2116547,2064744,4181291
105,16_16,1329080,1832331,3161411
106,16_17,1085251,2469077,3554328
107,16_18,1177784,1694404,2872188
108,16_19,459277,1037712,1496989
109,16_2,134907,99846,234753
110,16_20,584003,552505,1136508
111,16_21,227423,206112,433535
112,16_22,210816,167850,378666
113,16_23,179903,140997,320900
114,16_3,155135,115661,270796
115,16_4,164417,121410,285827
116,16_5,134999,104622,239621
117,16_6,119154,85516,204670
118,16_7,141642,112390,254032
119,16_8,187948,152964,340912
120,16_9,1062560,3185223,4247783
121,17_0,109513,79825,189338
122,17_1,156731,122533,279264
123,17_10,2282717,1834869,4117586
124,17_11,862501,2171584,3034085
125,17_12,591980,850684,1442664
126,17_13,622006,836409,1458415
127,17_14,1202488,1667338,2869826
128,17_15,1279164,1725718,3004882
129,17_16,803534,1311103,2114637
130,17_17,1229036,1343446,2572482
131,17_18,1014149,9150270,10164419
132,17_19,478654,453421,932075
133,17_2,151797,114225,266022
134,17_20,306332,332180,638512
135,17_21,519785,478537,998322
136,17_22,165774,115386,281160
137,17_23,182959,130286,313245
138,17_3,144526,110311,254837
139,17_4,150723,108734,259457
140,17_5,172406,141763,314169
141,17_6,154098,118981,273079
142,17_7,189526,149983,339509
143,17_8,202714,174620,377334
144,17_9,1162470,1297705,2460175
145,18_0,142351,91134,233485
146,18_1,162415,115729,278144
147,18_10,1123628,1749981,2873609
148,18_11,1025405,1787162,2812567
149,18_12,3165976,1886222,5052198
150,18_13,867021,984979,1852000
151,18_14,936252,1544982,2481234
152,18_15,1082045,1120659,2202704
153,18_16,1258279,3180819,4439098
154,18_17,837344,2305740,3143084
155,18_18,833586,1627516,2461102
156,18_19,484589,1084882,1569471
157,18_2,151102,107496,258598
158,18_20,180646,279176,459822
159,18_21,121042,97274,218316
160,18_22,106827,102381,209208
161,18_23,99940,69454,169394
162,18_3,102950,75234,178184
163,18_4,76277,51240,127517
164,18_5,77241,54110,131351
165,18_6,94523,69834,164357
166,18_7,114000,83661,197661
167,18_8,154039,115522,269561
168,18_9,784385,1509865,2294250
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
