,day_time,uplink_length,downlink_length,sum_flow
93,15_6,38997,749290,788287
94,15_7,36400,943738,980138
95,15_8,17434,211327,228761
96,15_9,472475,1889157,2361632
97,16_0,54501,1307997,1362498
98,16_1,53959,1312456,1366415
99,16_10,81168,1945456,2026624
100,16_11,536370,1319150,1855520
101,16_12,73172,1680115,1753287
102,16_13,55626,1293056,1348682
103,16_14,471585,84391,555976
104,16_15,2856362,3173661,6030023
105,16_16,643389,1825110,2468499
106,16_17,281238,1318001,1599239
107,16_18,157831,2110300,2268131
108,16_19,20964,374763,395727
109,16_2,21313,404529,425842
110,16_20,22799,396661,419460
111,16_21,92526,2072679,2165205
112,16_22,20801,395417,416218
113,16_23,106686,2858260,2964946
114,16_3,22006,411460,433466
115,16_4,1957,20789,22746
116,16_5,2601,18984,21585
117,16_6,35741,955971,991712
118,16_7,3656,32325,35981
119,16_8,34275,932662,966937
120,16_9,66336,389885,456221
121,17_0,36879,970724,1007603
122,17_1,1724,6160,7884
123,17_10,463851,1806004,2269855
124,17_11,327555,34501,362056
125,17_12,70012,1893110,1963122
126,17_13,518114,1359882,1877996
127,17_14,153123,1044643,1197766
128,17_15,118853,1709872,1828725
129,17_16,181775,1724962,1906737
130,17_17,107207,966087,1073294
131,17_18,79241,1183028,1262269
132,17_19,92334,970116,1062450
133,17_2,91571,2044345,2135916
134,17_20,22678,442464,465142
135,17_21,123216,3198828,3322044
136,17_22,90747,2268758,2359505
137,17_23,36531,969492,1006023
138,17_3,73633,1689228,1762861
139,17_4,88781,2246349,2335130
140,17_5,70357,1894342,1964699
141,17_6,20949,373897,394846
142,17_7,127492,3268357,3395849
143,17_8,69701,1493501,1563202
144,17_9,7951,60860,68811
145,18_0,2136,27688,29824
146,18_1,70356,1894342,1964698
147,18_10,865663,11246,876909
148,18_11,43144,983454,1026598
149,18_12,22380,411659,434039
150,18_13,122739,2662458,2785197
151,18_14,350702,9634,360336
152,18_15,487791,2604376,3092167
153,18_16,166631,22178,188809
154,18_17,2598,12616,15214
155,18_18,55576,1354341,1409917
156,18_19,90123,2291803,2381926
157,18_2,54966,1322026,1376992
158,18_20,36363,974066,1010429
159,18_21,690,2464,3154
160,18_22,3398,47106,50504
161,18_23,1412,15076,16488
162,18_3,21198,407092,428290
163,18_4,2333,33262,35595
164,18_5,73945,1681366,1755311
165,18_6,56196,1331296,1387492
166,18_7,1725,6160,7885
167,18_8,73473,1548290,1621763
168,18_9,22264,426149,448413
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
