dst,src,day_time,num
10.39.11.174,10.49.231.206,06_10_22,8
10.39.11.174,10.49.231.206,06_11_22,7
10.39.11.174,10.49.231.206,06_12_22,7
10.39.11.174,10.49.231.206,06_13_22,5
10.39.12.107,10.49.231.206,06_02_00,2127
10.39.12.107,10.49.231.206,06_02_23,2194
10.39.12.107,10.49.231.206,06_04_00,2190
10.39.12.107,10.49.231.206,06_04_21,2128
10.39.12.107,10.49.231.206,06_05_21,2195
10.39.12.107,10.49.231.206,06_06_21,2193
10.39.12.107,10.49.231.206,06_07_20,2278
10.39.12.107,10.49.231.206,06_08_20,2297
10.39.12.107,10.49.231.206,06_09_20,2316
10.39.12.107,10.49.231.206,06_10_19,2283
10.39.12.107,10.49.231.206,06_11_20,2174
10.39.12.107,10.49.231.206,06_12_20,2146
10.39.12.107,10.49.231.206,06_13_20,2193
10.39.146.207,10.49.231.206,05_31_01,41
10.39.146.207,10.49.231.206,06_01_00,41
10.39.146.207,10.49.231.206,06_08_13,171
10.39.174.115,10.49.231.206,06_01_01,8
10.39.174.115,10.49.231.206,06_02_01,8
10.39.174.115,10.49.231.206,06_03_00,8
10.39.174.115,10.49.231.206,06_04_01,8
10.39.174.115,10.49.231.206,06_04_23,8
10.39.174.115,10.49.231.206,06_05_22,8
10.39.174.115,10.49.231.206,06_06_22,8
10.39.174.115,10.49.231.206,06_07_21,8
10.39.174.115,10.49.231.206,06_08_21,9
10.39.174.115,10.49.231.206,06_09_21,8
10.39.174.115,10.49.231.206,06_10_21,9
10.39.174.115,10.49.231.206,06_11_22,8
10.39.174.115,10.49.231.206,06_12_22,8
10.39.174.115,10.49.231.206,06_13_22,8
10.39.202.64,10.49.231.206,06_08_16,111
10.39.202.64,10.49.231.206,06_09_23,2211
10.39.202.64,10.49.231.206,06_11_00,2203
10.39.202.64,10.49.231.206,06_11_23,2202
10.39.202.64,10.49.231.206,06_13_00,2209
10.39.202.64,10.49.231.206,06_13_23,2206
10.39.27.175,10.49.231.206,06_08_20,53
10.39.27.175,10.49.231.206,06_09_23,325
10.39.27.175,10.49.231.206,06_11_00,326
10.39.27.175,10.49.231.206,06_12_00,326
10.39.27.175,10.49.231.206,06_13_00,326
10.39.56.249,10.49.231.206,06_08_20,53
10.39.56.249,10.49.231.206,06_11_19,326
10.39.56.249,10.49.231.206,06_12_19,324
10.39.56.249,10.49.231.206,06_13_19,326
10.39.66.125,10.49.231.206,06_08_13,21
10.39.66.125,10.49.231.206,06_08_21,9
10.39.66.125,10.49.231.206,06_09_21,8
10.39.66.125,10.49.231.206,06_10_21,8
10.39.66.125,10.49.231.206,06_11_22,8
10.39.66.125,10.49.231.206,06_12_22,8
10.39.66.203,10.49.231.206,05_31_02,2
10.39.66.203,10.49.231.206,06_01_02,2
10.39.66.203,10.49.231.206,06_02_02,2
10.39.66.203,10.49.231.206,06_03_01,2
10.39.66.203,10.49.231.206,06_04_01,2
10.39.66.203,10.49.231.206,06_04_23,2
10.39.66.203,10.49.231.206,06_05_23,2
10.39.66.203,10.49.231.206,06_06_23,2
10.39.66.203,10.49.231.206,06_07_22,2
10.39.66.203,10.49.231.206,06_08_22,2
10.39.66.203,10.49.231.206,06_09_22,2
10.39.66.203,10.49.231.206,06_10_22,2
10.39.66.203,10.49.231.206,06_11_23,2
10.39.66.203,10.49.231.206,06_12_23,2
10.39.66.203,10.49.231.206,06_13_22,2
10.39.66.42,10.49.231.206,06_08_13,20
10.39.66.42,10.49.231.206,06_08_22,6
10.39.66.42,10.49.231.206,06_09_22,6
10.39.66.42,10.49.231.206,06_10_22,6
10.39.66.42,10.49.231.206,06_11_23,6
10.39.66.42,10.49.231.206,06_12_23,6
10.39.66.42,10.49.231.206,06_13_23,6
10.39.70.72,10.49.231.206,05_31_22,2
10.39.70.72,10.49.231.206,06_01_22,2
10.39.70.72,10.49.231.206,06_02_22,2
10.39.70.72,10.49.231.206,06_03_22,2
10.39.70.72,10.49.231.206,06_05_00,2
10.39.70.72,10.49.231.206,06_06_00,2
10.39.70.72,10.49.231.206,06_06_23,2
10.39.70.72,10.49.231.206,06_07_23,2
10.39.70.72,10.49.231.206,06_08_10,16
10.39.70.72,10.49.231.206,06_08_23,6
10.39.70.72,10.49.231.206,06_09_23,6
10.39.70.72,10.49.231.206,06_10_22,5
10.39.70.72,10.49.231.206,06_10_23,6
10.39.70.72,10.49.231.206,06_11_23,6
10.39.70.72,10.49.231.206,06_12_23,6
10.39.70.72,10.49.231.206,06_13_23,6
10.39.80.181,10.49.231.206,06_08_11,22
10.40.216.239,10.49.231.206,06_02_07,32
10.40.216.239,10.49.231.206,06_12_12,32
10.40.240.71,10.49.231.206,06_01_21,18
10.40.240.71,10.49.231.206,06_11_23,18
10.40.53.183,10.49.231.206,06_01_22,19
10.40.53.183,10.49.231.206,06_11_23,19
10.40.64.158,10.49.231.206,06_02_02,88
10.40.64.158,10.49.231.206,06_12_05,82
10.43.175.149,10.49.231.206,06_12_13,25
10.43.251.18,10.49.231.206,06_12_06,5
10.49.137.12,10.49.231.206,05_31_03,148
10.49.137.12,10.49.231.206,06_01_03,149
10.49.137.12,10.49.231.206,06_02_03,149
10.49.137.12,10.49.231.206,06_03_02,148
10.49.137.12,10.49.231.206,06_04_03,148
10.49.137.12,10.49.231.206,06_05_01,148
10.49.137.12,10.49.231.206,06_06_01,148
10.49.137.12,10.49.231.206,06_07_00,165
10.49.137.12,10.49.231.206,06_08_00,154
10.49.137.12,10.49.231.206,06_09_00,151
10.49.137.12,10.49.231.206,06_10_00,148
10.49.137.12,10.49.231.206,06_11_00,148
10.49.137.12,10.49.231.206,06_12_00,148
10.49.137.12,10.49.231.206,06_12_15,17
10.49.137.12,10.49.231.206,06_13_00,149
10.49.137.199,10.49.231.206,06_12_14,20
10.49.137.38,10.49.231.206,06_12_09,20
10.49.137.87,10.49.231.206,05_31_22,3
10.49.137.87,10.49.231.206,06_01_22,3
10.49.137.87,10.49.231.206,06_02_21,3
10.49.137.87,10.49.231.206,06_03_22,3
10.49.137.87,10.49.231.206,06_05_00,3
10.49.137.87,10.49.231.206,06_06_00,3
10.49.137.87,10.49.231.206,06_06_23,3
10.49.137.87,10.49.231.206,06_07_22,3
10.49.137.87,10.49.231.206,06_08_22,4
10.49.137.87,10.49.231.206,06_09_22,3
10.49.137.87,10.49.231.206,06_10_22,3
10.49.137.87,10.49.231.206,06_11_23,3
10.49.137.87,10.49.231.206,06_12_16,62
10.49.137.87,10.49.231.206,06_12_23,3
10.49.137.87,10.49.231.206,06_13_23,3
10.49.148.121,10.49.231.206,06_12_14,16
10.49.148.73,10.49.231.206,06_12_16,16
10.49.178.162,10.49.231.206,06_12_13,58
10.49.180.30,10.49.231.206,06_12_04,49
10.49.223.163,10.49.231.206,06_12_20,15
10.49.223.194,10.49.231.206,06_12_23,22
10.49.253.159,10.49.231.206,06_12_13,60
10.49.253.219,10.49.231.206,06_12_18,9
10.49.253.35,10.49.231.206,06_12_21,15
10.49.27.21,10.49.231.206,06_12_16,7
10.49.36.147,10.49.231.206,06_12_20,12
10.49.36.161,10.49.231.206,06_12_22,20
10.49.36.233,10.49.231.206,06_13_00,15
10.49.36.7,10.49.231.206,06_02_14,1
10.49.36.7,10.49.231.206,06_13_01,1
10.49.45.55,10.49.231.206,06_12_19,117
10.49.45.64,10.49.231.206,06_12_11,28
10.50.52.30,10.49.231.206,06_06_09,75
10.50.52.30,10.49.231.206,06_13_00,1
10.50.63.113,10.49.231.206,06_06_11,99
10.50.63.113,10.49.231.206,06_12_22,8
10.50.63.113,10.49.231.206,06_13_22,8
10.50.69.172,10.49.231.206,05_31_01,3
10.50.69.172,10.49.231.206,06_01_01,8
10.50.69.172,10.49.231.206,06_02_01,9
10.50.69.172,10.49.231.206,06_03_00,8
10.50.69.172,10.49.231.206,06_04_00,8
10.50.69.172,10.49.231.206,06_04_21,8
10.50.69.172,10.49.231.206,06_06_21,9
10.50.69.172,10.49.231.206,06_07_20,9
10.50.69.172,10.49.231.206,06_08_20,10
10.50.69.172,10.49.231.206,06_09_20,9
10.50.69.172,10.49.231.206,06_10_20,9
10.50.69.172,10.49.231.206,06_11_21,9
10.50.69.172,10.49.231.206,06_12_21,9
10.50.69.172,10.49.231.206,06_13_21,9
10.51.65.131,10.49.231.206,06_02_05,3
10.51.65.131,10.49.231.206,06_12_10,47
10.52.23.230,10.49.231.206,06_01_02,1329
10.52.23.230,10.49.231.206,06_02_02,1802
10.52.23.230,10.49.231.206,06_03_01,9
10.52.23.230,10.49.231.206,06_04_02,773
10.52.23.230,10.49.231.206,06_05_00,1016
10.52.23.230,10.49.231.206,06_05_23,1048
10.52.23.230,10.49.231.206,06_06_23,792
10.52.23.230,10.49.231.206,06_07_22,987
10.52.23.230,10.49.231.206,06_08_22,902
10.52.23.230,10.49.231.206,06_09_22,1486
10.52.23.230,10.49.231.206,06_10_22,20
10.52.23.230,10.49.231.206,06_11_23,18
10.52.23.230,10.49.231.206,06_12_23,17
10.52.23.230,10.49.231.206,06_13_23,17
10.52.28.103,10.49.231.206,05_31_20,1468
10.52.28.103,10.49.231.206,06_01_20,1480
10.52.28.103,10.49.231.206,06_02_20,9
10.52.28.103,10.49.231.206,06_03_20,9
10.52.28.103,10.49.231.206,06_04_21,633
10.55.114.203,10.49.231.206,05_31_19,1
10.55.114.203,10.49.231.206,06_01_19,1
10.55.114.203,10.49.231.206,06_03_19,1
10.55.114.203,10.49.231.206,06_05_08,30
10.55.114.203,10.49.231.206,06_05_19,1
10.55.114.203,10.49.231.206,06_06_19,1
10.55.114.203,10.49.231.206,06_07_18,1
10.55.114.203,10.49.231.206,06_08_18,1
10.55.114.203,10.49.231.206,06_09_18,1
10.55.114.203,10.49.231.206,06_11_19,1
10.55.114.203,10.49.231.206,06_12_19,1
10.55.114.203,10.49.231.206,06_13_19,1
10.55.163.57,10.49.231.206,06_03_22,1
10.55.163.57,10.49.231.206,06_05_00,1
10.55.163.57,10.49.231.206,06_05_16,2
10.55.163.57,10.49.231.206,06_06_23,1
10.55.163.57,10.49.231.206,06_07_23,1
10.55.163.57,10.49.231.206,06_08_22,1
10.55.163.57,10.49.231.206,06_09_22,1
10.55.163.57,10.49.231.206,06_10_22,1
10.55.163.57,10.49.231.206,06_11_23,1
10.55.163.57,10.49.231.206,06_12_23,1
10.55.163.57,10.49.231.206,06_13_23,1
