dst,src,day_time,num
10.24.215.88,10.56.144.126,06_06_12,2
10.24.215.88,10.56.144.126,06_06_15,1
10.24.215.88,10.56.144.126,06_06_16,3
10.24.215.88,10.56.144.126,06_10_09,2
10.24.215.88,10.56.144.126,06_10_13,3
10.24.215.88,10.56.144.126,06_10_14,4
10.24.215.88,10.56.144.126,06_10_15,4
10.24.215.88,10.56.144.126,06_11_16,1
10.24.215.88,10.56.144.126,06_12_15,7
10.24.215.88,10.56.144.126,06_12_16,2
10.24.215.88,10.56.144.126,06_12_17,18
10.24.215.88,10.56.144.126,06_12_18,15
10.24.215.88,10.56.144.126,06_13_11,7
10.24.215.88,10.56.144.126,06_13_17,4
10.24.66.194,10.56.144.126,05_31_09,11
10.24.66.194,10.56.144.126,05_31_10,18
10.24.66.194,10.56.144.126,05_31_14,7
10.24.66.194,10.56.144.126,05_31_15,8
10.24.66.194,10.56.144.126,05_31_17,5
10.24.66.194,10.56.144.126,05_31_18,1
10.24.66.194,10.56.144.126,06_02_12,2
10.24.66.194,10.56.144.126,06_06_09,1
10.24.66.194,10.56.144.126,06_06_10,1
10.24.66.194,10.56.144.126,06_06_11,1
10.24.66.194,10.56.144.126,06_06_12,2
10.24.66.194,10.56.144.126,06_06_15,1
10.24.66.194,10.56.144.126,06_06_16,2
10.24.66.194,10.56.144.126,06_10_09,1
10.24.66.194,10.56.144.126,06_10_13,1
10.24.66.194,10.56.144.126,06_10_14,3
10.24.66.194,10.56.144.126,06_10_15,3
10.24.66.194,10.56.144.126,06_11_16,1
10.24.66.194,10.56.144.126,06_12_15,3
10.24.66.194,10.56.144.126,06_12_16,1
10.24.66.194,10.56.144.126,06_12_17,10
10.24.66.194,10.56.144.126,06_12_18,11
10.24.66.194,10.56.144.126,06_13_11,4
10.24.66.194,10.56.144.126,06_13_17,2
10.30.59.227,10.56.144.126,05_31_13,1
10.30.59.227,10.56.144.126,06_04_15,1
10.30.59.227,10.56.144.126,06_06_17,1
10.30.59.227,10.56.144.126,06_12_13,1
10.30.59.227,10.56.144.126,06_12_19,1
10.39.18.40,10.56.144.126,06_13_15,36
10.42.99.251,10.56.144.126,05_31_15,3
10.42.99.251,10.56.144.126,06_05_09,1
10.42.99.251,10.56.144.126,06_05_11,1
10.49.141.206,10.56.144.126,05_31_16,9
10.49.141.206,10.56.144.126,05_31_17,1
10.49.141.206,10.56.144.126,06_11_09,5
10.49.141.206,10.56.144.126,06_11_10,3
10.49.141.206,10.56.144.126,06_11_16,3
10.49.141.206,10.56.144.126,06_11_19,1
10.49.141.206,10.56.144.126,06_12_17,1
10.49.141.206,10.56.144.126,06_13_11,6
10.49.217.3,10.56.144.126,05_31_09,14
10.49.217.3,10.56.144.126,05_31_10,6
10.49.217.3,10.56.144.126,05_31_11,6
10.49.217.3,10.56.144.126,05_31_12,1
10.49.217.3,10.56.144.126,05_31_13,5
10.49.217.3,10.56.144.126,05_31_14,9
10.49.217.3,10.56.144.126,05_31_15,4
10.49.217.3,10.56.144.126,05_31_16,4
10.49.217.3,10.56.144.126,05_31_17,4
10.49.217.3,10.56.144.126,05_31_18,6
10.49.217.3,10.56.144.126,05_31_19,9
10.49.217.3,10.56.144.126,06_02_12,5
10.49.217.3,10.56.144.126,06_02_14,3
10.49.217.3,10.56.144.126,06_02_15,2
10.49.217.3,10.56.144.126,06_04_09,14
10.49.217.3,10.56.144.126,06_04_10,11
10.49.217.3,10.56.144.126,06_04_11,30
10.49.217.3,10.56.144.126,06_04_12,11
10.49.217.3,10.56.144.126,06_04_13,11
10.49.217.3,10.56.144.126,06_04_14,30
10.49.217.3,10.56.144.126,06_04_15,9
10.49.217.3,10.56.144.126,06_04_16,39
10.49.217.3,10.56.144.126,06_04_17,19
10.49.217.3,10.56.144.126,06_04_18,25
10.49.217.3,10.56.144.126,06_05_09,16
10.49.217.3,10.56.144.126,06_05_10,14
10.49.217.3,10.56.144.126,06_05_11,12
10.49.217.3,10.56.144.126,06_05_12,10
10.49.217.3,10.56.144.126,06_05_13,19
10.49.217.3,10.56.144.126,06_05_14,13
10.49.217.3,10.56.144.126,06_05_15,23
10.49.217.3,10.56.144.126,06_05_16,17
10.49.217.3,10.56.144.126,06_05_17,27
10.49.217.3,10.56.144.126,06_05_18,17
10.49.217.3,10.56.144.126,06_05_19,3
10.49.217.3,10.56.144.126,06_06_09,10
10.49.217.3,10.56.144.126,06_06_12,4
10.49.217.3,10.56.144.126,06_06_14,4
10.49.217.3,10.56.144.126,06_06_15,2
10.49.217.3,10.56.144.126,06_06_16,3
10.49.217.3,10.56.144.126,06_06_17,6
10.49.217.3,10.56.144.126,06_10_08,24
10.49.217.3,10.56.144.126,06_10_09,11
10.49.217.3,10.56.144.126,06_10_10,19
10.49.217.3,10.56.144.126,06_10_11,18
10.49.217.3,10.56.144.126,06_10_12,17
10.49.217.3,10.56.144.126,06_10_13,38
10.49.217.3,10.56.144.126,06_10_14,21
10.49.217.3,10.56.144.126,06_10_15,12
10.49.217.3,10.56.144.126,06_10_16,22
10.49.217.3,10.56.144.126,06_10_17,20
10.49.217.3,10.56.144.126,06_10_18,28
10.49.217.3,10.56.144.126,06_11_09,37
10.49.217.3,10.56.144.126,06_11_10,18
10.49.217.3,10.56.144.126,06_11_11,26
10.49.217.3,10.56.144.126,06_11_12,29
10.49.217.3,10.56.144.126,06_11_13,15
10.49.217.3,10.56.144.126,06_11_14,21
10.49.217.3,10.56.144.126,06_11_15,7
10.49.217.3,10.56.144.126,06_11_16,21
10.49.217.3,10.56.144.126,06_11_17,36
10.49.217.3,10.56.144.126,06_11_18,22
10.49.217.3,10.56.144.126,06_11_19,20
10.49.217.3,10.56.144.126,06_11_20,7
10.49.217.3,10.56.144.126,06_11_21,19
10.49.217.3,10.56.144.126,06_12_09,17
10.49.217.3,10.56.144.126,06_12_10,1
10.49.217.3,10.56.144.126,06_12_11,4
10.49.217.3,10.56.144.126,06_12_12,2
10.49.217.3,10.56.144.126,06_12_13,3
10.49.217.3,10.56.144.126,06_12_14,4
10.49.217.3,10.56.144.126,06_12_16,2
10.49.217.3,10.56.144.126,06_12_17,9
10.49.217.3,10.56.144.126,06_12_18,2
10.49.217.3,10.56.144.126,06_13_09,13
10.49.217.3,10.56.144.126,06_13_10,1
10.49.217.3,10.56.144.126,06_13_11,8
10.49.217.3,10.56.144.126,06_13_12,6
10.49.217.3,10.56.144.126,06_13_13,1
10.49.217.3,10.56.144.126,06_13_14,20
10.49.217.3,10.56.144.126,06_13_15,5
10.49.217.3,10.56.144.126,06_13_16,5
10.49.217.3,10.56.144.126,06_13_17,6
10.49.217.3,10.56.144.126,06_13_18,2
10.49.253.120,10.56.144.126,06_13_15,12
10.49.253.133,10.56.144.126,06_05_16,7
10.49.253.133,10.56.144.126,06_13_11,6
10.49.253.162,10.56.144.126,05_31_09,10
10.49.253.162,10.56.144.126,05_31_10,8
10.49.253.162,10.56.144.126,05_31_11,2
10.49.253.162,10.56.144.126,05_31_12,2
10.49.253.162,10.56.144.126,05_31_13,11
10.49.253.162,10.56.144.126,05_31_14,18
10.49.253.162,10.56.144.126,05_31_15,12
10.49.253.162,10.56.144.126,05_31_16,11
10.49.253.162,10.56.144.126,05_31_17,10
10.49.253.162,10.56.144.126,05_31_18,2
10.49.253.162,10.56.144.126,05_31_19,8
10.49.253.162,10.56.144.126,06_02_12,6
10.49.253.162,10.56.144.126,06_02_13,9
10.49.253.162,10.56.144.126,06_02_14,2
10.49.253.162,10.56.144.126,06_02_15,4
10.49.253.162,10.56.144.126,06_04_09,12
10.49.253.162,10.56.144.126,06_04_10,6
10.49.253.162,10.56.144.126,06_04_11,1
10.49.253.162,10.56.144.126,06_04_12,4
10.49.253.162,10.56.144.126,06_04_13,8
10.49.253.162,10.56.144.126,06_04_14,4
10.49.253.162,10.56.144.126,06_04_15,5
10.49.253.162,10.56.144.126,06_04_16,8
10.49.253.162,10.56.144.126,06_04_17,2
10.49.253.162,10.56.144.126,06_04_18,2
10.49.253.162,10.56.144.126,06_05_09,5
10.49.253.162,10.56.144.126,06_05_10,5
10.49.253.162,10.56.144.126,06_05_11,7
10.49.253.162,10.56.144.126,06_05_12,6
10.49.253.162,10.56.144.126,06_05_13,12
10.49.253.162,10.56.144.126,06_05_14,3
10.49.253.162,10.56.144.126,06_05_15,2
10.49.253.162,10.56.144.126,06_05_16,2
10.49.253.162,10.56.144.126,06_05_17,4
10.49.253.162,10.56.144.126,06_05_18,8
10.49.253.162,10.56.144.126,06_06_09,7
10.49.253.162,10.56.144.126,06_06_10,8
10.49.253.162,10.56.144.126,06_06_11,2
10.49.253.162,10.56.144.126,06_06_12,4
10.49.253.162,10.56.144.126,06_06_13,6
10.49.253.162,10.56.144.126,06_06_14,4
10.49.253.162,10.56.144.126,06_06_15,10
10.49.253.162,10.56.144.126,06_06_16,6
10.49.253.162,10.56.144.126,06_06_17,12
10.49.253.162,10.56.144.126,06_06_18,6
10.49.253.162,10.56.144.126,06_06_19,2
10.49.253.162,10.56.144.126,06_06_20,2
10.49.253.162,10.56.144.126,06_06_21,2
10.49.253.162,10.56.144.126,06_10_08,11
10.49.253.162,10.56.144.126,06_10_09,12
10.49.253.162,10.56.144.126,06_10_10,11
10.49.253.162,10.56.144.126,06_10_11,15
10.49.253.162,10.56.144.126,06_10_12,6
10.49.253.162,10.56.144.126,06_10_13,8
10.49.253.162,10.56.144.126,06_10_14,9
10.49.253.162,10.56.144.126,06_10_15,16
10.49.253.162,10.56.144.126,06_10_16,17
10.49.253.162,10.56.144.126,06_10_17,14
10.49.253.162,10.56.144.126,06_10_18,21
10.49.253.162,10.56.144.126,06_11_09,9
10.49.253.162,10.56.144.126,06_11_10,9
10.49.253.162,10.56.144.126,06_11_11,4
10.49.253.162,10.56.144.126,06_11_12,10
10.49.253.162,10.56.144.126,06_11_13,8
10.49.253.162,10.56.144.126,06_11_14,2
10.49.253.162,10.56.144.126,06_11_15,2
10.49.253.162,10.56.144.126,06_11_16,3
10.49.253.162,10.56.144.126,06_11_17,4
10.49.253.162,10.56.144.126,06_11_18,2
10.49.253.162,10.56.144.126,06_11_19,2
10.49.253.162,10.56.144.126,06_11_20,2
10.49.253.162,10.56.144.126,06_11_21,4
10.49.253.162,10.56.144.126,06_12_09,9
10.49.253.162,10.56.144.126,06_12_10,8
10.49.253.162,10.56.144.126,06_12_11,4
10.49.253.162,10.56.144.126,06_12_12,4
10.49.253.162,10.56.144.126,06_12_13,6
10.49.253.162,10.56.144.126,06_12_14,2
10.49.253.162,10.56.144.126,06_12_15,15
10.49.253.162,10.56.144.126,06_12_16,8
10.49.253.162,10.56.144.126,06_12_17,8
10.49.253.162,10.56.144.126,06_12_18,6
10.49.253.162,10.56.144.126,06_12_19,4
10.49.253.162,10.56.144.126,06_13_09,10
10.49.253.162,10.56.144.126,06_13_10,2
10.49.253.162,10.56.144.126,06_13_11,8
10.49.253.162,10.56.144.126,06_13_12,6
10.49.253.162,10.56.144.126,06_13_13,23
10.49.253.162,10.56.144.126,06_13_14,16
10.49.253.162,10.56.144.126,06_13_15,6
10.49.253.162,10.56.144.126,06_13_16,10
10.49.253.162,10.56.144.126,06_13_17,4
10.49.253.162,10.56.144.126,06_13_18,4
10.49.253.175,10.56.144.126,05_31_19,191
10.49.253.175,10.56.144.126,06_04_17,17
10.49.253.175,10.56.144.126,06_04_18,14
10.49.253.175,10.56.144.126,06_05_10,19
10.49.253.175,10.56.144.126,06_05_18,4
10.49.253.175,10.56.144.126,06_06_13,3
10.49.253.175,10.56.144.126,06_06_16,11
10.49.253.175,10.56.144.126,06_06_17,2
10.49.253.175,10.56.144.126,06_06_18,13
10.49.253.175,10.56.144.126,06_10_15,5
10.49.253.175,10.56.144.126,06_11_10,24
10.49.253.175,10.56.144.126,06_11_11,1
10.49.253.175,10.56.144.126,06_11_21,142
10.49.253.175,10.56.144.126,06_12_09,213
10.49.253.175,10.56.144.126,06_13_15,2
10.49.253.175,10.56.144.126,06_13_16,11
10.49.253.233,10.56.144.126,06_11_17,44
10.49.253.233,10.56.144.126,06_11_18,70
10.49.253.233,10.56.144.126,06_11_19,287
10.49.253.233,10.56.144.126,06_11_20,1867
10.49.253.233,10.56.144.126,06_11_21,6308
10.49.253.233,10.56.144.126,06_12_09,4
10.49.253.233,10.56.144.126,06_12_10,1
10.49.253.233,10.56.144.126,06_12_13,16
10.49.253.233,10.56.144.126,06_12_17,6
10.49.253.233,10.56.144.126,06_13_09,513
10.49.253.233,10.56.144.126,06_13_10,1921
10.49.253.233,10.56.144.126,06_13_11,4
10.49.253.233,10.56.144.126,06_13_14,8034
10.49.253.233,10.56.144.126,06_13_15,2173
10.49.253.35,10.56.144.126,05_31_09,7
10.49.253.35,10.56.144.126,05_31_10,11
10.49.253.35,10.56.144.126,05_31_11,11
10.49.253.35,10.56.144.126,05_31_12,12
10.49.253.35,10.56.144.126,05_31_13,10
10.49.253.35,10.56.144.126,05_31_14,12
10.49.253.35,10.56.144.126,05_31_15,11
10.49.253.35,10.56.144.126,05_31_16,12
10.49.253.35,10.56.144.126,05_31_17,12
10.49.253.35,10.56.144.126,05_31_18,12
10.49.253.35,10.56.144.126,05_31_19,12
10.49.253.35,10.56.144.126,06_02_12,4
10.49.253.35,10.56.144.126,06_02_13,12
10.49.253.35,10.56.144.126,06_02_14,12
10.49.253.35,10.56.144.126,06_02_15,12
10.49.253.35,10.56.144.126,06_04_09,3
10.49.253.35,10.56.144.126,06_04_10,12
10.49.253.35,10.56.144.126,06_04_11,12
10.49.253.35,10.56.144.126,06_04_12,11
10.49.253.35,10.56.144.126,06_04_13,12
10.49.253.35,10.56.144.126,06_04_14,12
10.49.253.35,10.56.144.126,06_04_15,12
10.49.253.35,10.56.144.126,06_04_16,12
10.49.253.35,10.56.144.126,06_04_17,11
10.49.253.35,10.56.144.126,06_04_18,12
10.49.253.35,10.56.144.126,06_05_09,5
10.49.253.35,10.56.144.126,06_05_10,10
10.49.253.35,10.56.144.126,06_05_11,12
10.49.253.35,10.56.144.126,06_05_12,12
10.49.253.35,10.56.144.126,06_05_13,11
10.49.253.35,10.56.144.126,06_05_14,11
10.49.253.35,10.56.144.126,06_05_15,11
10.49.253.35,10.56.144.126,06_05_16,12
10.49.253.35,10.56.144.126,06_05_17,11
10.49.253.35,10.56.144.126,06_05_18,12
10.49.253.35,10.56.144.126,06_05_19,2
10.49.253.35,10.56.144.126,06_06_09,8
10.49.253.35,10.56.144.126,06_06_10,11
10.49.253.35,10.56.144.126,06_06_11,12
10.49.253.35,10.56.144.126,06_06_12,11
10.49.253.35,10.56.144.126,06_06_13,12
10.49.253.35,10.56.144.126,06_06_14,11
10.49.253.35,10.56.144.126,06_06_15,12
10.49.253.35,10.56.144.126,06_06_16,12
10.49.253.35,10.56.144.126,06_06_17,11
10.49.253.35,10.56.144.126,06_06_18,12
10.49.253.35,10.56.144.126,06_06_19,12
10.49.253.35,10.56.144.126,06_06_20,11
10.49.253.35,10.56.144.126,06_06_21,4
10.49.253.35,10.56.144.126,06_10_08,6
10.49.253.35,10.56.144.126,06_10_09,11
10.49.253.35,10.56.144.126,06_10_10,11
10.49.253.35,10.56.144.126,06_10_11,13
10.49.253.35,10.56.144.126,06_10_12,12
10.49.253.35,10.56.144.126,06_10_13,10
10.49.253.35,10.56.144.126,06_10_14,12
10.49.253.35,10.56.144.126,06_10_15,11
10.49.253.35,10.56.144.126,06_10_16,13
10.49.253.35,10.56.144.126,06_10_17,15
10.49.253.35,10.56.144.126,06_10_18,13
10.49.253.35,10.56.144.126,06_11_09,7
10.49.253.35,10.56.144.126,06_11_10,12
10.49.253.35,10.56.144.126,06_11_11,12
10.49.253.35,10.56.144.126,06_11_12,12
10.49.253.35,10.56.144.126,06_11_13,10
10.49.253.35,10.56.144.126,06_11_14,11
10.49.253.35,10.56.144.126,06_11_15,12
10.49.253.35,10.56.144.126,06_11_16,12
10.49.253.35,10.56.144.126,06_11_17,12
10.49.253.35,10.56.144.126,06_11_18,10
10.49.253.35,10.56.144.126,06_11_19,11
10.49.253.35,10.56.144.126,06_11_20,12
10.49.253.35,10.56.144.126,06_11_21,10
10.49.253.35,10.56.144.126,06_12_09,5
10.49.253.35,10.56.144.126,06_12_10,11
10.49.253.35,10.56.144.126,06_12_11,12
10.49.253.35,10.56.144.126,06_12_12,12
10.49.253.35,10.56.144.126,06_12_13,12
10.49.253.35,10.56.144.126,06_12_14,10
10.49.253.35,10.56.144.126,06_12_15,12
10.49.253.35,10.56.144.126,06_12_16,11
10.49.253.35,10.56.144.126,06_12_17,12
10.49.253.35,10.56.144.126,06_12_18,12
10.49.253.35,10.56.144.126,06_12_19,7
10.49.253.35,10.56.144.126,06_13_09,8
10.49.253.35,10.56.144.126,06_13_10,12
10.49.253.35,10.56.144.126,06_13_11,12
10.49.253.35,10.56.144.126,06_13_12,12
10.49.253.35,10.56.144.126,06_13_13,12
10.49.253.35,10.56.144.126,06_13_14,12
10.49.253.35,10.56.144.126,06_13_15,11
10.49.253.35,10.56.144.126,06_13_16,11
10.49.253.35,10.56.144.126,06_13_17,12
10.49.253.35,10.56.144.126,06_13_18,6
10.49.253.53,10.56.144.126,05_31_09,12
10.49.253.53,10.56.144.126,05_31_10,20
10.49.253.53,10.56.144.126,05_31_11,21
10.49.253.53,10.56.144.126,05_31_12,22
10.49.253.53,10.56.144.126,05_31_13,20
10.49.253.53,10.56.144.126,05_31_14,22
10.49.253.53,10.56.144.126,05_31_15,19
10.49.253.53,10.56.144.126,05_31_16,21
10.49.253.53,10.56.144.126,05_31_17,22
10.49.253.53,10.56.144.126,05_31_18,21
10.49.253.53,10.56.144.126,05_31_19,20
10.49.253.53,10.56.144.126,06_02_12,8
10.49.253.53,10.56.144.126,06_02_13,23
10.49.253.53,10.56.144.126,06_02_14,23
10.49.253.53,10.56.144.126,06_02_15,22
10.49.253.53,10.56.144.126,06_04_09,8
10.49.253.53,10.56.144.126,06_04_10,22
10.49.253.53,10.56.144.126,06_04_11,23
10.49.253.53,10.56.144.126,06_04_12,24
10.49.253.53,10.56.144.126,06_04_13,23
10.49.253.53,10.56.144.126,06_04_14,20
10.49.253.53,10.56.144.126,06_04_15,23
10.49.253.53,10.56.144.126,06_04_16,23
10.49.253.53,10.56.144.126,06_04_17,23
10.49.253.53,10.56.144.126,06_04_18,21
10.49.253.53,10.56.144.126,06_05_09,9
10.49.253.53,10.56.144.126,06_05_10,20
10.49.253.53,10.56.144.126,06_05_11,21
10.49.253.53,10.56.144.126,06_05_12,23
10.49.253.53,10.56.144.126,06_05_13,22
10.49.253.53,10.56.144.126,06_05_14,19
10.49.253.53,10.56.144.126,06_05_15,23
10.49.253.53,10.56.144.126,06_05_16,23
10.49.253.53,10.56.144.126,06_05_17,21
10.49.253.53,10.56.144.126,06_05_18,24
10.49.253.53,10.56.144.126,06_05_19,2
10.49.253.53,10.56.144.126,06_06_09,16
10.49.253.53,10.56.144.126,06_06_10,24
10.49.253.53,10.56.144.126,06_06_11,24
10.49.253.53,10.56.144.126,06_06_12,21
10.49.253.53,10.56.144.126,06_06_13,22
10.49.253.53,10.56.144.126,06_06_14,24
10.49.253.53,10.56.144.126,06_06_15,24
10.49.253.53,10.56.144.126,06_06_16,24
10.49.253.53,10.56.144.126,06_06_17,22
10.49.253.53,10.56.144.126,06_06_18,22
10.49.253.53,10.56.144.126,06_06_19,24
10.49.253.53,10.56.144.126,06_06_20,24
10.49.253.53,10.56.144.126,06_06_21,8
10.49.253.53,10.56.144.126,06_10_08,12
10.49.253.53,10.56.144.126,06_10_09,22
10.49.253.53,10.56.144.126,06_10_10,25
10.49.253.53,10.56.144.126,06_10_11,24
10.49.253.53,10.56.144.126,06_10_12,24
10.49.253.53,10.56.144.126,06_10_13,24
10.49.253.53,10.56.144.126,06_10_14,25
10.49.253.53,10.56.144.126,06_10_15,25
10.49.253.53,10.56.144.126,06_10_16,25
10.49.253.53,10.56.144.126,06_10_17,24
10.49.253.53,10.56.144.126,06_10_18,19
10.49.253.53,10.56.144.126,06_11_09,15
10.49.253.53,10.56.144.126,06_11_10,24
10.49.253.53,10.56.144.126,06_11_11,23
10.49.253.53,10.56.144.126,06_11_12,21
10.49.253.53,10.56.144.126,06_11_13,21
10.49.253.53,10.56.144.126,06_11_14,24
10.49.253.53,10.56.144.126,06_11_15,24
10.49.253.53,10.56.144.126,06_11_16,24
10.49.253.53,10.56.144.126,06_11_17,24
10.49.253.53,10.56.144.126,06_11_18,23
10.49.253.53,10.56.144.126,06_11_19,22
10.49.253.53,10.56.144.126,06_11_20,24
10.49.253.53,10.56.144.126,06_11_21,16
10.49.253.53,10.56.144.126,06_12_09,10
10.49.253.53,10.56.144.126,06_12_10,22
10.49.253.53,10.56.144.126,06_12_11,24
10.49.253.53,10.56.144.126,06_12_12,22
10.49.253.53,10.56.144.126,06_12_13,23
10.49.253.53,10.56.144.126,06_12_14,23
10.49.253.53,10.56.144.126,06_12_15,23
10.49.253.53,10.56.144.126,06_12_16,24
10.49.253.53,10.56.144.126,06_12_17,24
10.49.253.53,10.56.144.126,06_12_18,23
10.49.253.53,10.56.144.126,06_12_19,10
10.49.253.53,10.56.144.126,06_13_09,16
10.49.253.53,10.56.144.126,06_13_10,24
10.49.253.53,10.56.144.126,06_13_11,24
10.49.253.53,10.56.144.126,06_13_12,22
10.49.253.53,10.56.144.126,06_13_13,22
10.49.253.53,10.56.144.126,06_13_14,22
10.49.253.53,10.56.144.126,06_13_15,24
10.49.253.53,10.56.144.126,06_13_16,24
10.49.253.53,10.56.144.126,06_13_17,24
10.49.253.53,10.56.144.126,06_13_18,10
10.49.81.148,10.56.144.126,06_11_18,2
10.49.81.148,10.56.144.126,06_13_15,30
10.49.81.218,10.56.144.126,05_31_09,89
10.49.81.218,10.56.144.126,05_31_10,280
10.49.81.218,10.56.144.126,05_31_11,82
10.49.81.218,10.56.144.126,05_31_12,82
10.49.81.218,10.56.144.126,05_31_13,91
10.49.81.218,10.56.144.126,05_31_14,98
10.49.81.218,10.56.144.126,05_31_15,124
10.49.81.218,10.56.144.126,05_31_16,114
10.49.81.218,10.56.144.126,05_31_17,126
10.49.81.218,10.56.144.126,05_31_18,108
10.49.81.218,10.56.144.126,05_31_19,127
10.49.81.218,10.56.144.126,06_02_12,76
10.49.81.218,10.56.144.126,06_02_13,110
10.49.81.218,10.56.144.126,06_02_14,378
10.49.81.218,10.56.144.126,06_02_15,91
10.49.81.218,10.56.144.126,06_04_09,113
10.49.81.218,10.56.144.126,06_04_10,338
10.49.81.218,10.56.144.126,06_04_11,101
10.49.81.218,10.56.144.126,06_04_12,92
10.49.81.218,10.56.144.126,06_04_13,98
10.49.81.218,10.56.144.126,06_04_14,105
10.49.81.218,10.56.144.126,06_04_15,100
10.49.81.218,10.56.144.126,06_04_16,119
10.49.81.218,10.56.144.126,06_04_17,122
10.49.81.218,10.56.144.126,06_04_18,128
10.49.81.218,10.56.144.126,06_05_09,86
10.49.81.218,10.56.144.126,06_05_10,91
