dst,src,day_time,num
10.49.223.163,10.49.212.7,06_01_23,1457
10.49.223.163,10.49.212.7,06_03_00,1458
10.49.223.163,10.49.212.7,06_03_23,20
10.49.223.163,10.49.212.7,06_04_22,4
10.49.223.163,10.49.212.7,06_04_23,1360
10.49.223.163,10.49.212.7,06_05_00,87
10.49.223.163,10.49.212.7,06_05_22,731
10.49.223.163,10.49.212.7,06_05_23,725
10.49.223.163,10.49.212.7,06_06_22,22
10.49.223.194,10.49.212.7,05_30_23,2
10.49.223.194,10.49.212.7,05_31_04,18
10.49.223.194,10.49.212.7,05_31_22,3
10.49.223.194,10.49.212.7,05_31_23,23
10.49.223.194,10.49.212.7,06_01_00,1
10.49.223.194,10.49.212.7,06_01_04,18
10.49.223.194,10.49.212.7,06_01_22,15
10.49.223.194,10.49.212.7,06_01_23,7
10.49.223.194,10.49.212.7,06_02_04,6
10.49.223.194,10.49.212.7,06_02_05,12
10.49.223.194,10.49.212.7,06_03_00,24
10.49.223.194,10.49.212.7,06_03_07,19
10.49.223.194,10.49.212.7,06_03_23,4
10.49.223.194,10.49.212.7,06_04_03,8
10.49.223.194,10.49.212.7,06_04_04,11
10.49.223.194,10.49.212.7,06_04_22,2
10.49.223.194,10.49.212.7,06_04_23,22
10.49.223.194,10.49.212.7,06_05_00,1
10.49.223.194,10.49.212.7,06_05_05,18
10.49.223.194,10.49.212.7,06_05_22,14
10.49.223.194,10.49.212.7,06_05_23,10
10.49.223.194,10.49.212.7,06_06_22,3
10.49.223.194,10.49.212.7,06_07_04,8
10.49.223.194,10.49.212.7,06_07_05,15
10.49.253.159,10.49.212.7,05_31_06,1517
10.49.253.159,10.49.212.7,06_01_05,573
10.49.253.159,10.49.212.7,06_01_06,7601
10.49.253.159,10.49.212.7,06_01_07,140
10.49.253.159,10.49.212.7,06_02_07,4969
10.49.253.159,10.49.212.7,06_02_08,3344
10.49.253.159,10.49.212.7,06_03_09,2645
10.49.253.159,10.49.212.7,06_03_10,5654
10.49.253.159,10.49.212.7,06_04_05,1516
10.49.253.159,10.49.212.7,06_05_07,7245
10.49.253.159,10.49.212.7,06_05_08,1070
10.49.253.159,10.49.212.7,06_07_06,6
10.49.253.159,10.49.212.7,06_07_07,3215
10.49.253.219,10.49.212.7,05_31_04,42
10.49.253.219,10.49.212.7,06_01_04,4275
10.49.253.219,10.49.212.7,06_01_05,4269
10.49.253.219,10.49.212.7,06_02_05,1454
10.49.253.219,10.49.212.7,06_02_06,7116
10.49.253.219,10.49.212.7,06_03_07,1732
10.49.253.219,10.49.212.7,06_03_08,6824
10.49.253.219,10.49.212.7,06_04_04,4033
10.49.253.219,10.49.212.7,06_04_05,4518
10.49.253.219,10.49.212.7,06_05_05,42
10.49.253.219,10.49.212.7,06_07_04,796
10.49.253.219,10.49.212.7,06_07_05,8237
10.49.253.233,10.49.212.7,06_12_00,1
10.49.253.35,10.49.212.7,05_30_23,357
10.49.253.35,10.49.212.7,05_31_00,155
10.49.253.35,10.49.212.7,05_31_23,247
10.49.253.35,10.49.212.7,06_01_00,1202
10.49.253.35,10.49.212.7,06_01_23,22
10.49.253.35,10.49.212.7,06_03_01,3
10.49.253.35,10.49.212.7,06_03_02,1430
10.49.253.35,10.49.212.7,06_04_00,1440
10.49.253.35,10.49.212.7,06_04_01,35
10.49.253.35,10.49.212.7,06_04_23,22
10.49.253.35,10.49.212.7,06_06_23,1725
10.49.36.147,10.49.212.7,05_30_23,189
10.49.36.147,10.49.212.7,05_31_00,4355
10.49.36.147,10.49.212.7,05_31_23,181
10.49.36.147,10.49.212.7,06_01_00,32
10.49.36.147,10.49.212.7,06_01_23,350
10.49.36.147,10.49.212.7,06_02_00,4186
10.49.36.147,10.49.212.7,06_03_00,149
10.49.36.147,10.49.212.7,06_03_01,38
10.49.36.147,10.49.212.7,06_03_02,4523
10.49.36.147,10.49.212.7,06_04_00,5
10.49.36.147,10.49.212.7,06_04_01,27
10.49.36.147,10.49.212.7,06_04_23,174
10.49.36.147,10.49.212.7,06_05_00,3568
10.49.36.147,10.49.212.7,06_05_01,948
10.49.36.147,10.49.212.7,06_05_23,3
10.49.36.147,10.49.212.7,06_06_22,4
10.49.36.147,10.49.212.7,06_06_23,4552
10.49.36.147,10.49.212.7,06_07_00,839
10.49.36.161,10.49.212.7,05_30_23,389
10.49.36.161,10.49.212.7,05_31_00,1115
10.49.36.161,10.49.212.7,05_31_02,344
10.49.36.161,10.49.212.7,05_31_03,1106
10.49.36.161,10.49.212.7,05_31_23,4
10.49.36.161,10.49.212.7,06_01_02,5
10.49.36.161,10.49.212.7,06_01_03,894
10.49.36.161,10.49.212.7,06_01_04,568
10.49.36.161,10.49.212.7,06_01_23,10
10.49.36.161,10.49.212.7,06_02_02,2
10.49.36.161,10.49.212.7,06_02_03,3
10.49.36.161,10.49.212.7,06_02_04,1477
10.49.36.161,10.49.212.7,06_03_00,6
10.49.36.161,10.49.212.7,06_03_01,1599
10.49.36.161,10.49.212.7,06_03_04,2
10.49.36.161,10.49.212.7,06_03_05,901
10.49.36.161,10.49.212.7,06_03_06,565
10.49.36.161,10.49.212.7,06_04_00,5
10.49.36.161,10.49.212.7,06_04_02,4
10.49.36.161,10.49.212.7,06_04_03,1343
10.49.36.161,10.49.212.7,06_04_04,116
10.49.36.161,10.49.212.7,06_04_23,3
10.49.36.161,10.49.212.7,06_05_00,11
10.49.36.161,10.49.212.7,06_05_02,2
10.49.36.161,10.49.212.7,06_05_03,3
10.49.36.161,10.49.212.7,06_05_04,1450
10.49.36.161,10.49.212.7,06_05_23,733
10.49.36.161,10.49.212.7,06_06_00,872
10.49.36.161,10.49.212.7,06_06_23,4
10.49.36.161,10.49.212.7,06_07_01,2
10.49.36.161,10.49.212.7,06_07_02,3
10.49.36.161,10.49.212.7,06_07_03,1493
10.49.36.233,10.49.212.7,05_30_23,172
10.49.36.233,10.49.212.7,05_31_00,1270
10.49.36.233,10.49.212.7,06_01_00,3
10.49.36.233,10.49.212.7,06_01_01,1466
10.49.36.233,10.49.212.7,06_01_23,3
10.49.36.233,10.49.212.7,06_02_00,1084
10.49.36.233,10.49.212.7,06_02_01,376
10.49.36.233,10.49.212.7,06_03_02,510
10.49.36.233,10.49.212.7,06_03_03,951
10.49.36.233,10.49.212.7,06_04_01,1304
10.49.36.233,10.49.212.7,06_04_02,124
10.49.36.233,10.49.212.7,06_05_00,1458
10.49.36.233,10.49.212.7,06_06_23,4
10.49.36.233,10.49.212.7,06_07_00,1613
10.49.45.55,10.49.212.7,05_31_06,3
10.49.45.55,10.49.212.7,05_31_07,1308
10.49.45.55,10.49.212.7,05_31_08,171
10.49.45.55,10.49.212.7,05_31_09,1193
10.49.45.55,10.49.212.7,05_31_10,113
10.49.45.55,10.49.212.7,06_01_07,1447
10.49.45.55,10.49.212.7,06_01_09,3
10.49.45.55,10.49.212.7,06_01_10,1473
10.49.45.55,10.49.212.7,06_02_08,3
10.49.45.55,10.49.212.7,06_02_09,1320
10.49.45.55,10.49.212.7,06_02_10,137
10.49.45.55,10.49.212.7,06_02_11,2
10.49.45.55,10.49.212.7,06_02_12,1461
10.49.45.55,10.49.212.7,06_03_11,1232
10.49.45.55,10.49.212.7,06_03_13,3
10.49.45.55,10.49.212.7,06_03_14,1162
10.49.45.55,10.49.212.7,06_04_06,3
10.49.45.55,10.49.212.7,06_04_07,1478
10.49.45.55,10.49.212.7,06_04_08,1470
10.49.45.55,10.49.212.7,06_05_08,3
10.49.45.55,10.49.212.7,06_05_09,1462
10.49.45.55,10.49.212.7,06_05_10,1331
10.49.45.55,10.49.212.7,06_05_11,51
10.49.45.55,10.49.212.7,06_07_07,754
10.49.45.55,10.49.212.7,06_07_08,864
10.49.45.55,10.49.212.7,06_07_10,1124
10.49.45.55,10.49.212.7,06_07_11,495
10.49.45.64,10.49.212.7,05_31_05,3
10.49.45.64,10.49.212.7,05_31_07,395
10.49.45.64,10.49.212.7,05_31_08,1091
10.49.45.64,10.49.212.7,05_31_11,1397
10.49.45.64,10.49.212.7,05_31_12,87
10.49.45.64,10.49.212.7,06_01_05,3
10.49.45.64,10.49.212.7,06_01_06,19
10.49.45.64,10.49.212.7,06_01_08,174
10.49.45.64,10.49.212.7,06_01_09,1310
10.49.45.64,10.49.212.7,06_01_13,3
10.49.45.64,10.49.212.7,06_01_14,1483
10.49.45.64,10.49.212.7,06_02_07,20
10.49.45.64,10.49.212.7,06_02_10,779
10.49.45.64,10.49.212.7,06_02_11,709
10.49.45.64,10.49.212.7,06_02_15,3
10.49.45.64,10.49.212.7,06_02_16,1486
10.49.45.64,10.49.212.7,06_03_09,19
10.49.45.64,10.49.212.7,06_03_12,528
10.49.45.64,10.49.212.7,06_03_13,959
10.49.45.64,10.49.212.7,06_03_17,3
10.49.45.64,10.49.212.7,06_03_18,1481
10.49.45.64,10.49.212.7,06_04_05,3
10.49.45.64,10.49.212.7,06_04_07,1486
10.49.45.64,10.49.212.7,06_04_10,3
10.49.45.64,10.49.212.7,06_04_11,1389
10.49.45.64,10.49.212.7,06_04_12,92
10.49.45.64,10.49.212.7,06_05_06,2
10.49.45.64,10.49.212.7,06_05_07,18
10.49.45.64,10.49.212.7,06_05_08,1
10.49.45.64,10.49.212.7,06_05_09,3
10.49.45.64,10.49.212.7,06_05_10,1479
10.49.45.64,10.49.212.7,06_05_14,3
10.49.45.64,10.49.212.7,06_05_15,1460
10.49.45.64,10.49.212.7,06_07_06,19
10.49.45.64,10.49.212.7,06_07_08,1144
10.49.45.64,10.49.212.7,06_07_09,483
