dst,src,day_time,num
10.24.249.192,10.56.34.157,06_10_15,1
10.24.249.192,10.56.34.157,06_12_18,6
10.24.249.192,10.56.34.157,06_12_19,4
10.24.249.211,10.56.34.157,06_03_12,2
10.24.249.76,10.56.34.157,06_03_12,1
10.24.49.10,10.56.34.157,06_03_17,3
10.24.49.121,10.56.34.157,06_03_12,1
10.24.49.121,10.56.34.157,06_06_11,1
10.24.65.2,10.56.34.157,05_31_14,2
10.24.65.2,10.56.34.157,05_31_15,1295
10.24.65.2,10.56.34.157,06_13_14,82
10.24.65.2,10.56.34.157,06_13_15,179
10.24.65.2,10.56.34.157,06_13_16,49
10.24.65.2,10.56.34.157,06_13_17,31
10.24.65.2,10.56.34.157,06_13_18,21
10.24.66.194,10.56.34.157,06_03_12,2
10.24.66.99,10.56.34.157,06_06_14,6
10.24.66.99,10.56.34.157,06_06_18,1
10.24.73.78,10.56.34.157,06_03_12,1
10.25.68.116,10.56.34.157,06_05_16,6
10.26.47.162,10.56.34.157,06_10_10,5
10.26.53.114,10.56.34.157,06_06_18,2
10.26.53.129,10.56.34.157,06_03_14,1
10.26.68.193,10.56.34.157,06_03_12,1
10.26.85.240,10.56.34.157,05_31_16,9
10.27.6.115,10.56.34.157,06_05_16,1
10.30.150.54,10.56.34.157,05_31_16,1782
10.30.150.54,10.56.34.157,05_31_17,556
10.30.150.54,10.56.34.157,06_03_14,639
10.30.150.54,10.56.34.157,06_03_15,431
10.30.150.54,10.56.34.157,06_04_10,1
10.30.150.54,10.56.34.157,06_04_11,16
10.30.150.54,10.56.34.157,06_06_10,2
10.30.150.54,10.56.34.157,06_06_13,1
10.30.162.16,10.56.34.157,06_03_12,1
10.30.162.186,10.56.34.157,06_06_14,34
10.30.162.186,10.56.34.157,06_06_18,2
10.30.162.66,10.56.34.157,06_03_14,2
10.30.18.63,10.56.34.157,06_05_11,4
10.30.18.63,10.56.34.157,06_05_12,3
10.30.18.93,10.56.34.157,06_04_15,1
10.30.18.93,10.56.34.157,06_06_10,3
10.30.185.12,10.56.34.157,06_05_16,1
10.30.245.39,10.56.34.157,06_03_17,1
10.30.48.147,10.56.34.157,06_03_12,3
10.30.48.160,10.56.34.157,06_03_12,1
10.30.48.160,10.56.34.157,06_10_09,5
10.30.48.160,10.56.34.157,06_13_11,6
10.30.48.160,10.56.34.157,06_13_12,42
10.30.52.54,10.56.34.157,05_31_10,9
10.30.52.54,10.56.34.157,06_03_17,1
10.30.52.54,10.56.34.157,06_10_10,6
10.30.52.97,10.56.34.157,06_03_12,3
10.30.63.66,10.56.34.157,06_03_12,6
10.30.63.66,10.56.34.157,06_03_17,1
10.30.63.66,10.56.34.157,06_10_12,6
10.32.42.37,10.56.34.157,06_03_17,1
10.32.49.59,10.56.34.157,06_03_12,4
10.33.68.175,10.56.34.157,06_05_16,4
10.35.104.181,10.56.34.157,06_13_11,1
10.35.143.102,10.56.34.157,06_13_11,1
10.35.237.77,10.56.34.157,06_03_17,4
10.35.240.67,10.56.34.157,06_03_17,2
10.36.16.2,10.56.34.157,06_03_17,2
10.36.16.2,10.56.34.157,06_04_15,1
10.37.126.55,10.56.34.157,06_13_11,17
10.38.125.58,10.56.34.157,06_03_17,1
10.38.125.7,10.56.34.157,06_05_16,6
10.38.125.7,10.56.34.157,06_06_18,3
10.38.125.7,10.56.34.157,06_10_15,2
10.38.125.7,10.56.34.157,06_13_10,4
10.38.158.69,10.56.34.157,06_13_11,3
10.39.11.114,10.56.34.157,06_05_16,3
10.39.12.177,10.56.34.157,06_05_10,6
10.39.12.177,10.56.34.157,06_05_11,2
10.39.125.88,10.56.34.157,06_10_15,7
10.39.176.101,10.56.34.157,05_31_18,1
10.39.18.203,10.56.34.157,06_03_14,2
10.39.18.28,10.56.34.157,06_03_17,2
10.39.191.207,10.56.34.157,05_31_18,25
10.39.191.207,10.56.34.157,05_31_23,26
10.39.228.119,10.56.34.157,06_05_16,1
10.39.27.119,10.56.34.157,05_31_16,1
10.39.27.119,10.56.34.157,06_03_11,1
10.39.27.119,10.56.34.157,06_03_12,1
10.39.27.119,10.56.34.157,06_03_14,5273
10.39.27.119,10.56.34.157,06_03_15,1602
10.39.27.119,10.56.34.157,06_03_16,12773
10.39.27.119,10.56.34.157,06_03_17,2
10.39.27.119,10.56.34.157,06_04_10,3807
10.39.27.119,10.56.34.157,06_04_11,13
10.39.27.119,10.56.34.157,06_04_12,5806
10.39.27.119,10.56.34.157,06_04_13,866
10.39.27.119,10.56.34.157,06_04_14,1
10.39.27.119,10.56.34.157,06_04_15,2
10.39.27.119,10.56.34.157,06_04_17,4
10.39.27.119,10.56.34.157,06_05_11,6
10.39.27.119,10.56.34.157,06_05_14,7305
10.39.27.119,10.56.34.157,06_05_15,6678
10.39.27.119,10.56.34.157,06_05_16,2634
10.39.27.119,10.56.34.157,06_10_10,1061
10.39.27.119,10.56.34.157,06_10_11,12
10.39.27.119,10.56.34.157,06_10_12,104
10.39.27.119,10.56.34.157,06_10_13,1
10.39.27.119,10.56.34.157,06_11_12,2174
10.39.27.119,10.56.34.157,06_11_13,405
10.39.27.119,10.56.34.157,06_11_14,3
10.39.27.119,10.56.34.157,06_11_15,8
10.39.27.5,10.56.34.157,06_03_16,5
10.39.27.5,10.56.34.157,06_04_10,1
10.39.27.5,10.56.34.157,06_04_15,2
10.39.27.5,10.56.34.157,06_05_14,2
10.39.27.65,10.56.34.157,06_04_14,1
10.39.27.65,10.56.34.157,06_06_13,1
10.39.27.94,10.56.34.157,06_04_12,1
10.39.27.94,10.56.34.157,06_11_15,3
10.39.28.233,10.56.34.157,06_10_18,1
10.39.53.59,10.56.34.157,06_05_16,1
10.39.53.59,10.56.34.157,06_10_09,9
10.39.6.99,10.56.34.157,06_06_18,1
10.39.66.76,10.56.34.157,06_03_12,1
10.39.73.35,10.56.34.157,06_06_14,4
10.40.244.122,10.56.34.157,06_06_18,43
10.40.244.122,10.56.34.157,06_06_19,69
10.40.244.122,10.56.34.157,06_07_00,2
10.40.244.122,10.56.34.157,06_10_08,14
10.40.244.122,10.56.34.157,06_10_09,18
10.40.244.122,10.56.34.157,06_12_19,10
10.40.244.41,10.56.34.157,06_13_16,47
10.40.244.41,10.56.34.157,06_13_17,26
10.43.253.193,10.56.34.157,06_03_18,2
10.43.253.193,10.56.34.157,06_13_10,3
10.43.253.193,10.56.34.157,06_13_11,4
10.43.34.120,10.56.34.157,06_13_17,13
10.43.34.120,10.56.34.157,06_13_19,13
10.43.34.120,10.56.34.157,06_13_20,5
10.43.67.124,10.56.34.157,06_13_11,29
10.48.110.228,10.56.34.157,06_06_15,263
10.48.110.228,10.56.34.157,06_06_16,1209
10.48.110.228,10.56.34.157,06_06_17,4
10.48.110.228,10.56.34.157,06_12_11,1465
10.48.110.228,10.56.34.157,06_12_12,6
10.48.110.228,10.56.34.157,06_13_20,384
10.48.110.228,10.56.34.157,06_13_21,421
10.49.126.12,10.56.34.157,05_31_12,25
10.49.126.12,10.56.34.157,05_31_14,1688
10.49.126.12,10.56.34.157,05_31_15,447
10.49.126.12,10.56.34.157,05_31_16,218
10.49.126.12,10.56.34.157,06_04_10,1729
10.49.126.12,10.56.34.157,06_04_11,22
10.49.126.12,10.56.34.157,06_06_11,244
10.49.126.12,10.56.34.157,06_06_14,367
10.49.126.12,10.56.34.157,06_06_15,1
10.49.126.12,10.56.34.157,06_10_13,1
10.49.126.12,10.56.34.157,06_12_19,1
10.49.126.12,10.56.34.157,06_13_18,1
10.49.126.204,10.56.34.157,05_31_13,18
10.49.126.204,10.56.34.157,05_31_14,6
10.49.126.204,10.56.34.157,06_03_17,3
10.49.126.204,10.56.34.157,06_11_11,5
10.49.126.204,10.56.34.157,06_12_19,10
10.49.126.223,10.56.34.157,05_31_13,4
10.49.126.225,10.56.34.157,06_05_16,3439
10.49.126.225,10.56.34.157,06_10_12,23
10.49.126.80,10.56.34.157,05_31_12,1
10.49.126.80,10.56.34.157,05_31_13,1
10.49.126.80,10.56.34.157,05_31_14,14
10.49.126.80,10.56.34.157,05_31_16,1838
10.49.126.80,10.56.34.157,05_31_18,1
10.49.126.80,10.56.34.157,06_03_13,1
10.49.126.80,10.56.34.157,06_03_14,1341
10.49.126.80,10.56.34.157,06_03_16,67
10.49.126.80,10.56.34.157,06_06_14,6
10.49.126.80,10.56.34.157,06_06_18,4
10.49.126.95,10.56.34.157,06_10_12,1
10.49.137.118,10.56.34.157,05_31_14,10
10.49.137.129,10.56.34.157,05_31_14,14
10.49.137.148,10.56.34.157,05_31_15,3
10.49.137.163,10.56.34.157,05_31_14,1
10.49.137.163,10.56.34.157,05_31_16,2
10.49.137.163,10.56.34.157,05_31_17,2
10.49.137.164,10.56.34.157,06_11_11,1
10.49.137.165,10.56.34.157,06_13_10,46
10.49.137.191,10.56.34.157,05_31_14,3
10.49.137.191,10.56.34.157,05_31_15,3
10.49.137.191,10.56.34.157,05_31_17,2
10.49.137.191,10.56.34.157,05_31_18,6
10.49.137.199,10.56.34.157,05_31_14,4
10.49.137.212,10.56.34.157,05_31_13,1
10.49.137.223,10.56.34.157,05_31_17,2
10.49.137.223,10.56.34.157,05_31_18,1
10.49.137.223,10.56.34.157,06_06_18,1
10.49.137.240,10.56.34.157,06_12_16,294
10.49.137.240,10.56.34.157,06_12_17,1679
10.49.137.255,10.56.34.157,06_06_19,1
10.49.137.33,10.56.34.157,05_31_15,10
10.49.137.33,10.56.34.157,06_04_14,1
10.49.137.39,10.56.34.157,06_03_17,4
10.49.137.54,10.56.34.157,06_04_11,19
10.49.137.57,10.56.34.157,05_31_14,9
10.49.137.65,10.56.34.157,05_31_14,3
10.49.137.65,10.56.34.157,05_31_18,3
10.49.137.78,10.56.34.157,05_31_16,3
10.49.137.79,10.56.34.157,05_31_14,7
10.49.137.79,10.56.34.157,05_31_15,2
10.49.137.79,10.56.34.157,05_31_18,2
10.49.137.94,10.56.34.157,05_31_14,1
10.49.137.94,10.56.34.157,05_31_15,13
10.49.137.94,10.56.34.157,05_31_16,2
10.49.137.94,10.56.34.157,05_31_17,5
10.49.137.94,10.56.34.157,05_31_18,65
10.49.137.97,10.56.34.157,05_31_14,3
10.49.137.97,10.56.34.157,05_31_15,6
10.49.148.102,10.56.34.157,06_05_16,1
10.49.148.103,10.56.34.157,05_31_13,8
10.49.148.105,10.56.34.157,05_31_12,4
10.49.148.121,10.56.34.157,05_31_13,5
10.49.148.126,10.56.34.157,05_31_13,1
10.49.148.126,10.56.34.157,06_05_16,1
10.49.148.167,10.56.34.157,05_31_13,1
10.49.148.170,10.56.34.157,05_31_13,1
10.49.148.191,10.56.34.157,05_31_13,1
10.49.148.200,10.56.34.157,05_31_13,1
10.49.148.206,10.56.34.157,05_31_13,2
10.49.148.26,10.56.34.157,05_31_12,3
10.49.148.26,10.56.34.157,05_31_13,1
10.49.148.41,10.56.34.157,05_31_13,5
10.49.148.7,10.56.34.157,05_31_13,2
10.49.148.79,10.56.34.157,06_06_14,1
10.49.148.8,10.56.34.157,06_05_16,1
10.49.148.81,10.56.34.157,05_31_12,4
10.49.148.81,10.56.34.157,05_31_13,3
10.49.148.96,10.56.34.157,05_31_13,1
10.49.148.98,10.56.34.157,05_31_15,4
10.49.148.99,10.56.34.157,05_31_12,1
10.49.148.99,10.56.34.157,05_31_13,2
10.49.171.123,10.56.34.157,06_13_10,2
10.49.174.126,10.56.34.157,06_12_16,4
10.49.179.107,10.56.34.157,05_31_13,2
10.49.179.107,10.56.34.157,05_31_18,9
10.49.179.11,10.56.34.157,06_11_10,1
10.49.179.11,10.56.34.157,06_11_11,7
10.49.179.11,10.56.34.157,06_11_13,2
10.49.179.123,10.56.34.157,05_31_17,8
10.49.179.123,10.56.34.157,05_31_18,1
10.49.179.123,10.56.34.157,06_10_13,8
10.49.179.123,10.56.34.157,06_10_17,3
10.49.179.16,10.56.34.157,05_31_14,10
10.49.179.16,10.56.34.157,06_11_10,2
10.49.179.16,10.56.34.157,06_11_11,4
10.49.179.166,10.56.34.157,05_31_14,13
10.49.179.166,10.56.34.157,05_31_15,4
10.49.179.223,10.56.34.157,06_04_14,2
10.49.179.44,10.56.34.157,05_31_14,14
10.49.180.1,10.56.34.157,05_31_14,3
10.49.180.12,10.56.34.157,05_31_14,3
10.49.180.182,10.56.34.157,05_31_14,14
10.49.180.182,10.56.34.157,05_31_15,1
10.49.180.192,10.56.34.157,05_31_13,2
10.49.180.192,10.56.34.157,05_31_14,4
10.49.180.192,10.56.34.157,05_31_15,1
10.49.180.192,10.56.34.157,05_31_18,2
10.49.180.192,10.56.34.157,06_05_16,359
10.49.180.192,10.56.34.157,06_06_14,1
10.49.180.192,10.56.34.157,06_06_19,2
10.49.180.192,10.56.34.157,06_10_12,1
10.49.180.192,10.56.34.157,06_11_10,2
10.49.180.196,10.56.34.157,05_31_15,2
10.49.180.196,10.56.34.157,05_31_16,3
10.49.188.128,10.56.34.157,05_31_10,113
10.49.188.128,10.56.34.157,05_31_11,103
10.49.188.128,10.56.34.157,05_31_13,4
10.49.188.128,10.56.34.157,05_31_23,14
10.49.188.128,10.56.34.157,06_05_16,250
10.49.188.128,10.56.34.157,06_05_17,41
10.49.188.128,10.56.34.157,06_06_09,63
10.49.188.128,10.56.34.157,06_06_10,98
10.49.207.18,10.56.34.157,05_31_18,1
10.49.207.18,10.56.34.157,06_05_16,1
10.49.207.18,10.56.34.157,06_11_10,3
10.49.207.21,10.56.34.157,05_31_14,7
10.49.207.21,10.56.34.157,05_31_15,2
10.49.207.21,10.56.34.157,06_06_14,7
10.49.207.21,10.56.34.157,06_10_10,1
10.49.207.21,10.56.34.157,06_10_13,8
10.49.21.123,10.56.34.157,05_31_14,6
10.49.21.123,10.56.34.157,06_05_10,285
10.49.21.123,10.56.34.157,06_05_11,317
10.49.21.123,10.56.34.157,06_05_12,353
10.49.21.123,10.56.34.157,06_05_13,341
10.49.21.123,10.56.34.157,06_05_14,329
10.49.21.123,10.56.34.157,06_05_15,351
10.49.21.123,10.56.34.157,06_05_16,336
10.49.21.123,10.56.34.157,06_05_17,341
10.49.21.123,10.56.34.157,06_05_18,349
10.49.21.123,10.56.34.157,06_05_19,32
10.49.21.123,10.56.34.157,06_11_10,5
10.49.21.123,10.56.34.157,06_11_11,1
10.49.21.157,10.56.34.157,05_31_14,1
10.49.21.252,10.56.34.157,05_31_14,1
10.49.21.252,10.56.34.157,06_11_10,11
10.49.212.107,10.56.34.157,05_31_15,1
10.49.212.107,10.56.34.157,06_12_19,1
10.49.212.126,10.56.34.157,06_05_13,3
10.49.212.13,10.56.34.157,05_31_14,7
10.49.212.13,10.56.34.157,05_31_15,4
10.49.212.13,10.56.34.157,06_06_18,1
10.49.212.14,10.56.34.157,05_31_14,2
10.49.212.14,10.56.34.157,06_12_19,2
10.49.212.14,10.56.34.157,06_13_15,8
10.49.212.206,10.56.34.157,05_31_16,1
10.49.212.206,10.56.34.157,06_10_10,1
10.49.212.30,10.56.34.157,05_31_13,8
10.49.212.30,10.56.34.157,05_31_14,1
10.49.212.30,10.56.34.157,06_12_19,5
10.49.212.32,10.56.34.157,05_31_14,1
10.49.212.32,10.56.34.157,05_31_16,1
10.49.212.32,10.56.34.157,05_31_18,15
10.49.216.13,10.56.34.157,05_31_14,1
10.49.216.137,10.56.34.157,06_03_17,1
10.49.216.15,10.56.34.157,05_31_18,3
10.49.216.228,10.56.34.157,05_31_14,1
10.49.216.241,10.56.34.157,05_31_14,1
10.49.216.48,10.56.34.157,05_31_18,3
10.49.216.88,10.56.34.157,05_31_13,1
10.49.217.3,10.56.34.157,05_31_04,12
10.49.217.3,10.56.34.157,05_31_09,37
10.49.217.3,10.56.34.157,05_31_10,6
10.49.217.3,10.56.34.157,05_31_11,10
10.49.217.3,10.56.34.157,05_31_12,7
10.49.217.3,10.56.34.157,05_31_13,17
10.49.217.3,10.56.34.157,05_31_14,17
10.49.217.3,10.56.34.157,05_31_15,5
10.49.217.3,10.56.34.157,05_31_16,18
10.49.217.3,10.56.34.157,05_31_17,10
10.49.217.3,10.56.34.157,05_31_18,5
10.49.217.3,10.56.34.157,05_31_19,13
10.49.217.3,10.56.34.157,05_31_23,7
10.49.217.3,10.56.34.157,06_01_00,1
10.49.217.3,10.56.34.157,06_01_07,3
10.49.217.3,10.56.34.157,06_03_09,46
10.49.217.3,10.56.34.157,06_03_10,2
10.49.217.3,10.56.34.157,06_03_11,3
10.49.217.3,10.56.34.157,06_03_13,2
10.49.217.3,10.56.34.157,06_03_15,2
10.49.217.3,10.56.34.157,06_03_16,1
10.49.217.3,10.56.34.157,06_03_17,1
10.49.217.3,10.56.34.157,06_03_18,1
10.49.217.3,10.56.34.157,06_03_19,3
10.49.217.3,10.56.34.157,06_03_20,2
10.49.217.3,10.56.34.157,06_03_21,1
10.49.217.3,10.56.34.157,06_03_22,11
10.49.217.3,10.56.34.157,06_03_23,4
10.49.217.3,10.56.34.157,06_04_00,13
10.49.217.3,10.56.34.157,06_04_01,8
10.49.217.3,10.56.34.157,06_04_02,9
10.49.217.3,10.56.34.157,06_04_03,12
10.49.217.3,10.56.34.157,06_04_04,5
10.49.217.3,10.56.34.157,06_04_05,15
10.49.217.3,10.56.34.157,06_04_06,4
10.49.217.3,10.56.34.157,06_04_07,14
10.49.217.3,10.56.34.157,06_04_08,8
10.49.217.3,10.56.34.157,06_04_09,14
10.49.217.3,10.56.34.157,06_04_10,6
10.49.217.3,10.56.34.157,06_04_11,1
10.49.217.3,10.56.34.157,06_04_12,3
10.49.217.3,10.56.34.157,06_04_14,2
10.49.217.3,10.56.34.157,06_04_16,3
10.49.217.3,10.56.34.157,06_04_17,1
10.49.217.3,10.56.34.157,06_04_18,2
10.49.217.3,10.56.34.157,06_04_19,3
10.49.217.3,10.56.34.157,06_04_21,5
10.49.217.3,10.56.34.157,06_04_22,4
10.49.217.3,10.56.34.157,06_04_23,10
10.49.217.3,10.56.34.157,06_05_00,10
10.49.217.3,10.56.34.157,06_05_01,10
10.49.217.3,10.56.34.157,06_05_02,12
10.49.217.3,10.56.34.157,06_05_03,4
10.49.217.3,10.56.34.157,06_05_04,13
10.49.217.3,10.56.34.157,06_05_05,9
10.49.217.3,10.56.34.157,06_05_06,8
10.49.217.3,10.56.34.157,06_05_07,8
10.49.217.3,10.56.34.157,06_05_08,10
10.49.217.3,10.56.34.157,06_05_09,18
10.49.217.3,10.56.34.157,06_05_10,7
10.49.217.3,10.56.34.157,06_05_11,12
10.49.217.3,10.56.34.157,06_05_12,10
10.49.217.3,10.56.34.157,06_05_13,10
10.49.217.3,10.56.34.157,06_05_14,14
10.49.217.3,10.56.34.157,06_05_15,7
10.49.217.3,10.56.34.157,06_05_16,12
10.49.217.3,10.56.34.157,06_05_17,12
10.49.217.3,10.56.34.157,06_05_18,17
10.49.217.3,10.56.34.157,06_05_19,6
10.49.217.3,10.56.34.157,06_05_20,10
10.49.217.3,10.56.34.157,06_05_21,12
10.49.217.3,10.56.34.157,06_05_22,2
10.49.217.3,10.56.34.157,06_06_04,10
10.49.217.3,10.56.34.157,06_06_09,44
10.49.217.3,10.56.34.157,06_06_10,7
10.49.217.3,10.56.34.157,06_06_11,36
10.49.217.3,10.56.34.157,06_06_12,31
10.49.217.3,10.56.34.157,06_06_13,42
10.49.217.3,10.56.34.157,06_06_14,11
10.49.217.3,10.56.34.157,06_06_15,26
10.49.217.3,10.56.34.157,06_06_16,9
10.49.217.3,10.56.34.157,06_06_17,11
10.49.217.3,10.56.34.157,06_06_18,10
10.49.217.3,10.56.34.157,06_06_19,4
10.49.217.3,10.56.34.157,06_07_00,2
10.49.217.3,10.56.34.157,06_10_08,40
10.49.217.3,10.56.34.157,06_10_09,5
10.49.217.3,10.56.34.157,06_10_10,16
10.49.217.3,10.56.34.157,06_10_11,8
10.49.217.3,10.56.34.157,06_10_12,19
10.49.217.3,10.56.34.157,06_10_13,6
10.49.217.3,10.56.34.157,06_10_14,20
10.49.217.3,10.56.34.157,06_10_15,2
10.49.217.3,10.56.34.157,06_10_16,24
10.49.217.3,10.56.34.157,06_10_17,3
10.49.217.3,10.56.34.157,06_10_18,25
10.49.217.3,10.56.34.157,06_10_19,27
10.49.217.3,10.56.34.157,06_10_21,2
10.49.217.3,10.56.34.157,06_11_00,3
10.49.217.3,10.56.34.157,06_11_01,8
10.49.217.3,10.56.34.157,06_11_02,1
10.49.217.3,10.56.34.157,06_11_03,4
10.49.217.3,10.56.34.157,06_11_04,1
10.49.217.3,10.56.34.157,06_11_05,2
10.49.217.3,10.56.34.157,06_11_06,3
10.49.217.3,10.56.34.157,06_11_07,5
10.49.217.3,10.56.34.157,06_11_08,1
10.49.217.3,10.56.34.157,06_11_09,1
10.49.217.3,10.56.34.157,06_11_10,7
10.49.217.3,10.56.34.157,06_11_11,15
10.49.217.3,10.56.34.157,06_11_12,17
10.49.217.3,10.56.34.157,06_11_13,15
10.49.217.3,10.56.34.157,06_11_14,13
10.49.217.3,10.56.34.157,06_11_15,33
10.49.217.3,10.56.34.157,06_11_16,1
10.49.217.3,10.56.34.157,06_11_17,22
10.49.217.3,10.56.34.157,06_11_18,9
10.49.217.3,10.56.34.157,06_11_19,17
10.49.217.3,10.56.34.157,06_11_20,5
10.49.217.3,10.56.34.157,06_11_21,12
10.49.217.3,10.56.34.157,06_12_03,20
10.49.217.3,10.56.34.157,06_12_09,32
10.49.217.3,10.56.34.157,06_12_10,4
10.49.217.3,10.56.34.157,06_12_11,21
10.49.217.3,10.56.34.157,06_12_12,12
10.49.217.3,10.56.34.157,06_12_13,28
10.49.217.3,10.56.34.157,06_12_14,3
10.49.217.3,10.56.34.157,06_12_15,12
10.49.217.3,10.56.34.157,06_12_16,5
10.49.217.3,10.56.34.157,06_12_17,37
10.49.217.3,10.56.34.157,06_12_18,10
10.49.217.3,10.56.34.157,06_12_19,32
10.49.217.3,10.56.34.157,06_12_20,29
10.49.217.3,10.56.34.157,06_12_21,14
10.49.217.3,10.56.34.157,06_12_22,23
10.49.217.3,10.56.34.157,06_12_23,2
10.49.217.3,10.56.34.157,06_13_05,14
10.49.217.3,10.56.34.157,06_13_09,46
10.49.217.3,10.56.34.157,06_13_10,17
10.49.217.3,10.56.34.157,06_13_12,5
10.49.217.3,10.56.34.157,06_13_13,2
10.49.217.3,10.56.34.157,06_13_14,1
10.49.217.3,10.56.34.157,06_13_15,4
10.49.217.3,10.56.34.157,06_13_17,3
10.49.217.3,10.56.34.157,06_13_19,2
10.49.217.3,10.56.34.157,06_13_21,3
10.49.217.3,10.56.34.157,06_13_22,4
10.49.217.3,10.56.34.157,06_13_23,7
10.49.22.118,10.56.34.157,06_11_11,2
10.49.22.199,10.56.34.157,05_31_13,3
10.49.22.34,10.56.34.157,05_31_14,1
10.49.22.34,10.56.34.157,05_31_17,2
10.49.223.124,10.56.34.157,05_31_12,3
10.49.223.131,10.56.34.157,05_31_13,3
10.49.223.133,10.56.34.157,06_04_11,127
10.49.223.133,10.56.34.157,06_10_14,1
10.49.223.133,10.56.34.157,06_10_16,64
10.49.223.133,10.56.34.157,06_11_17,43
10.49.223.138,10.56.34.157,05_31_13,3
10.49.223.139,10.56.34.157,05_31_16,1
10.49.223.145,10.56.34.157,06_13_10,4
10.49.223.145,10.56.34.157,06_13_11,1
10.49.223.158,10.56.34.157,06_06_18,6
10.49.223.158,10.56.34.157,06_11_10,2
10.49.223.163,10.56.34.157,05_31_12,2
10.49.223.167,10.56.34.157,05_31_14,3
10.49.223.167,10.56.34.157,06_06_19,2
10.49.223.17,10.56.34.157,06_06_10,2
10.49.223.173,10.56.34.157,06_05_16,2
10.49.223.180,10.56.34.157,05_31_13,2
10.49.223.180,10.56.34.157,05_31_14,3
10.49.223.180,10.56.34.157,05_31_15,3
10.49.223.180,10.56.34.157,05_31_18,2
10.49.223.181,10.56.34.157,05_31_15,1
10.49.223.181,10.56.34.157,05_31_16,1
10.49.223.184,10.56.34.157,05_31_13,3
10.49.223.196,10.56.34.157,05_31_14,1
10.49.223.200,10.56.34.157,06_06_19,4
10.49.223.201,10.56.34.157,05_31_11,4
10.49.223.202,10.56.34.157,05_31_14,6
10.49.223.208,10.56.34.157,06_06_19,3
10.49.223.215,10.56.34.157,05_31_14,7
10.49.223.215,10.56.34.157,05_31_18,36
10.49.223.216,10.56.34.157,05_31_13,12
10.49.223.216,10.56.34.157,05_31_14,24
10.49.223.216,10.56.34.157,05_31_18,19
10.49.223.216,10.56.34.157,06_06_19,10
10.49.223.221,10.56.34.157,05_31_14,2
10.49.223.221,10.56.34.157,05_31_18,34
10.49.223.222,10.56.34.157,06_05_16,1
10.49.223.228,10.56.34.157,06_03_17,3
10.49.223.234,10.56.34.157,05_31_15,3
10.49.223.234,10.56.34.157,05_31_16,2
10.49.223.234,10.56.34.157,06_06_14,2
10.49.223.255,10.56.34.157,05_31_13,4
10.49.223.255,10.56.34.157,05_31_14,2
10.49.223.255,10.56.34.157,05_31_16,1
10.49.223.255,10.56.34.157,06_11_10,1
10.49.223.33,10.56.34.157,05_31_13,3
10.49.223.33,10.56.34.157,05_31_14,9
10.49.223.33,10.56.34.157,05_31_15,3
10.49.223.33,10.56.34.157,05_31_18,2
10.49.223.38,10.56.34.157,05_31_13,6
10.49.223.39,10.56.34.157,05_31_13,6
10.49.223.39,10.56.34.157,05_31_14,12
10.49.223.39,10.56.34.157,06_10_13,6
10.49.223.39,10.56.34.157,06_11_10,6
10.49.223.39,10.56.34.157,06_11_11,1
10.49.223.46,10.56.34.157,05_31_14,3
10.49.223.47,10.56.34.157,05_31_13,2
10.49.223.53,10.56.34.157,06_11_17,5
10.49.223.59,10.56.34.157,05_31_14,6
10.49.223.59,10.56.34.157,05_31_15,2
